,age_end,age_start,age_weights,area,data_type,effective_sample_size,lower_ci,sex,standard_error,upper_ci,value,x_cv_below7disorders,x_cv_past_year,x_ln_mx_conflict,x_ln_mx_war_10years,year_end,year_start
185,18.0,18.0,,CHN,p,,,female,0.005,,0.006999999999999999,1.0,0.0,-2.685654183883074,-2.689648944018643,2008.0,2008.0
186,69.0,60.0,,CHN,p,,,female,0.006,,0.015,0.0,0.0,-2.574553385945923,-2.660019987977361,2003.0,2002.0
187,59.0,50.0,,CHN,p,,,female,0.01,,0.023,0.0,0.0,-2.574553385945923,-2.660019987977361,2003.0,2002.0
188,49.0,40.0,,CHN,p,,,female,0.004,,0.015,0.0,0.0,-2.574553385945923,-2.660019987977361,2003.0,2002.0
189,39.0,30.0,,CHN,p,,,female,0.006999999999999999,,0.016,0.0,0.0,-2.574553385945923,-2.660019987977361,2003.0,2002.0
190,29.0,20.0,,CHN,p,,,female,0.008,,0.017,0.0,0.0,-2.574553385945923,-2.660019987977361,2003.0,2002.0
191,19.0,19.0,,CHN,p,,,female,0.02,,0.021,0.0,0.0,-2.574553385945923,-2.660019987977361,2003.0,2002.0
192,18.0,18.0,,CHN,p,35.0,,female,-0.99,,0.0,0.0,0.0,-2.574553385945923,-2.660019987977361,2003.0,2002.0
193,69.0,65.0,,CHN,p,55.0,,male,-0.99,,0.0,1.0,0.0,-2.685654183883074,-2.689648944018643,2008.0,2008.0
194,64.0,60.0,,CHN,p,,,male,0.005,,0.005,1.0,0.0,-2.685654183883074,-2.689648944018643,2008.0,2008.0
195,59.0,55.0,,CHN,p,53.0,,male,-0.99,,0.0,1.0,0.0,-2.685654183883074,-2.689648944018643,2008.0,2008.0
196,54.0,50.0,,CHN,p,,,male,0.015,,0.021,1.0,0.0,-2.685654183883074,-2.689648944018643,2008.0,2008.0
197,49.0,45.0,,CHN,p,,,male,0.003,,0.003,1.0,0.0,-2.685654183883074,-2.689648944018643,2008.0,2008.0
198,44.0,40.0,,CHN,p,,,male,0.001,,0.001,1.0,0.0,-2.685654183883074,-2.689648944018643,2008.0,2008.0
199,39.0,35.0,,CHN,p,,,male,0.003,,0.005,1.0,0.0,-2.685654183883074,-2.689648944018643,2008.0,2008.0
200,29.0,25.0,,CHN,p,,,male,0.005,,0.011000000000000001,1.0,0.0,-2.685654183883074,-2.689648944018643,2008.0,2008.0
201,24.0,20.0,,CHN,p,,,male,0.006,,0.015,1.0,0.0,-2.685654183883074,-2.689648944018643,2008.0,2008.0
202,19.0,19.0,,CHN,p,98.0,,male,-0.99,,0.0,1.0,0.0,-2.685654183883074,-2.689648944018643,2008.0,2008.0
203,18.0,18.0,,CHN,p,,,male,0.006999999999999999,,0.006999999999999999,1.0,0.0,-2.685654183883074,-2.689648944018643,2008.0,2008.0
204,69.0,60.0,,CHN,p,,,male,0.006999999999999999,,0.011000000000000001,0.0,0.0,-2.574553385945923,-2.660019987977361,2003.0,2002.0
205,59.0,50.0,,CHN,p,,,male,0.006,,0.013000000000000001,0.0,0.0,-2.574553385945923,-2.660019987977361,2003.0,2002.0
206,49.0,40.0,,CHN,p,,,male,0.005,,0.013999999999999999,0.0,0.0,-2.574553385945923,-2.660019987977361,2003.0,2002.0
207,39.0,30.0,,CHN,p,,,male,0.006,,0.01,0.0,0.0,-2.574553385945923,-2.660019987977361,2003.0,2002.0
208,29.0,20.0,,CHN,p,,,male,0.009000000000000001,,0.016,0.0,0.0,-2.574553385945923,-2.660019987977361,2003.0,2002.0
209,19.0,19.0,,CHN,p,57.0,,male,-0.99,,0.0,0.0,0.0,-2.574553385945923,-2.660019987977361,2003.0,2002.0
210,18.0,18.0,,CHN,p,,,male,0.035,,0.035,0.0,0.0,-2.574553385945923,-2.660019987977361,2003.0,2002.0
211,99.0,65.0,,COL,p,,,female,0.05,,0.076,0.0,0.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
212,64.0,60.0,,COL,p,,,female,0.03,,0.1,0.0,0.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
213,59.0,50.0,,COL,p,,,female,0.012,,0.05,0.0,0.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
214,49.0,40.0,,COL,p,,,female,0.019,,0.10099999999999999,0.0,0.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
215,39.0,30.0,,COL,p,,,female,0.013999999999999999,,0.09699999999999999,0.0,0.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
216,29.0,20.0,,COL,p,,,female,0.012,,0.086,0.0,0.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
217,19.0,19.0,,COL,p,,,female,0.03,,0.084,0.0,0.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
218,18.0,18.0,,COL,p,,,female,0.042,,0.106,0.0,0.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
219,65.0,65.0,,COL,p,,,female,0.05,,0.076,0.0,1.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
220,64.0,60.0,,COL,p,,,female,0.036000000000000004,,0.13699999999999998,0.0,1.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
221,59.0,55.0,,COL,p,,,female,0.024,,0.08900000000000001,0.0,1.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
222,54.0,50.0,,COL,p,,,female,0.040999999999999995,,0.113,0.0,1.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
223,49.0,45.0,,COL,p,,,female,0.033,,0.188,0.0,1.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
224,44.0,40.0,,COL,p,,,female,0.040999999999999995,,0.13,0.0,1.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
225,39.0,35.0,,COL,p,,,female,0.024,,0.14800000000000002,0.0,1.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
226,34.0,30.0,,COL,p,,,female,0.027000000000000003,,0.17,0.0,1.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
227,29.0,25.0,,COL,p,,,female,0.016,,0.08900000000000001,0.0,1.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
228,24.0,20.0,,COL,p,,,female,0.032,,0.198,0.0,1.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
229,19.0,19.0,,COL,p,,,female,0.036000000000000004,,0.107,0.0,1.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
230,18.0,18.0,,COL,p,,,female,0.054000000000000006,,0.177,0.0,1.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
231,65.0,65.0,,COL,p,,,male,0.125,,0.172,0.0,1.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
232,64.0,60.0,,COL,p,,,male,0.033,,0.062,0.0,1.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
233,59.0,55.0,,COL,p,,,male,0.040999999999999995,,0.10800000000000001,0.0,1.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
234,54.0,50.0,,COL,p,,,male,0.049,,0.113,0.0,1.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
235,49.0,45.0,,COL,p,,,male,0.031,,0.07200000000000001,0.0,1.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
236,44.0,40.0,,COL,p,,,male,0.033,,0.135,0.0,1.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
237,39.0,35.0,,COL,p,,,male,0.031,,0.142,0.0,1.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
238,34.0,30.0,,COL,p,,,male,0.019,,0.079,0.0,1.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
239,29.0,25.0,,COL,p,,,male,0.019,,0.08900000000000001,0.0,1.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
240,24.0,20.0,,COL,p,,,male,0.024,,0.084,0.0,1.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
241,19.0,19.0,,COL,p,,,male,0.085,,0.14800000000000002,0.0,1.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
242,18.0,18.0,,COL,p,,,male,0.026000000000000002,,0.048,0.0,1.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
243,99.0,65.0,,COL,p,,,male,0.052000000000000005,,0.051,0.0,0.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
244,64.0,60.0,,COL,p,,,male,0.033,,0.062,0.0,0.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
245,59.0,50.0,,COL,p,,,male,0.021,,0.048,0.0,0.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
246,49.0,40.0,,COL,p,,,male,0.017,,0.048,0.0,0.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
247,39.0,30.0,,COL,p,,,male,0.016,,0.067,0.0,0.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
248,29.0,20.0,,COL,p,,,male,0.013999999999999999,,0.057999999999999996,0.0,0.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
249,19.0,19.0,,COL,p,,,male,0.073,,0.11900000000000001,0.0,0.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
250,18.0,18.0,,COL,p,,,male,0.026000000000000002,,0.040999999999999995,0.0,0.0,-1.727677173357609,-1.7100021846961972,2003.0,2003.0
251,64.0,18.0,,EGY,p,,0.044000000000000004,total,-0.99,0.051,0.0475,0.0,0.0,-2.2844708382176084,-2.236687569017964,2003.0,2003.0
252,99.0,15.0,,ETH,p,,,female,0.0216,,0.076,0.0,0.0,-1.7181933425031206,-1.3894503912428344,1996.0,1995.0
253,99.0,15.0,,ETH,p,,,male,0.0227,,0.048,0.0,0.0,-1.7181933425031206,-1.3894503912428344,1996.0,1995.0
254,9.0,8.0,,FIN,p,,,female,0.0003,,0.073,1.0,0.0,-2.24367306502268,-2.3691054453458076,1997.0,1997.0
255,9.0,8.0,,FIN,p,,,male,0.0001,,0.031,1.0,0.0,-2.24367306502268,-2.3691054453458076,1997.0,1997.0
256,24.0,20.0,,FIN,p,,0.04,female,-0.99,0.166,0.10300000000000001,1.0,0.0,-2.1972762142420175,-2.3559001547473404,1995.0,1995.0
257,24.0,20.0,,FIN,p,,0.0,male,-0.99,0.043,0.02,1.0,0.0,-2.1972762142420175,-2.3559001547473404,1995.0,1995.0
258,99.0,30.0,,FIN,p,,,female,0.0054,,0.048,1.0,1.0,-2.2498540692114264,-2.4021850300861876,2001.0,2000.0
259,99.0,30.0,,FIN,p,,,male,0.0052,,0.037000000000000005,1.0,1.0,-2.2498540692114264,-2.4021850300861876,2001.0,2000.0
260,99.0,65.0,,FIN,p,1665.0,,total,-0.99,,0.013999999999999999,1.0,1.0,-2.2498540692114264,-2.4021850300861876,2001.0,2000.0
261,64.0,55.0,,FIN,p,1003.0,,total,-0.99,,0.017,1.0,1.0,-2.2498540692114264,-2.4021850300861876,2001.0,2000.0
262,54.0,45.0,,FIN,p,1429.0,,total,-0.99,,0.027000000000000003,1.0,1.0,-2.2498540692114264,-2.4021850300861876,2001.0,2000.0
263,44.0,30.0,,FIN,p,1907.0,,total,-0.99,,0.023,1.0,1.0,-2.2498540692114264,-2.4021850300861876,2001.0,2000.0
264,79.0,70.0,,FRA,p,,,female,0.043,,0.113,0.0,0.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
265,69.0,60.0,,FRA,p,,,female,0.036000000000000004,,0.136,0.0,0.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
266,59.0,50.0,,FRA,p,,,female,0.016,,0.086,0.0,0.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
267,49.0,40.0,,FRA,p,,,female,0.022000000000000002,,0.11800000000000001,0.0,0.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
268,39.0,30.0,,FRA,p,,,female,0.019,,0.10400000000000001,0.0,0.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
269,29.0,20.0,,FRA,p,,,female,0.028999999999999998,,0.11800000000000001,0.0,0.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
270,19.0,19.0,,FRA,p,,,female,0.066,,0.13699999999999998,0.0,0.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
271,79.0,75.0,,FRA,p,,,female,0.049,,0.078,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
272,74.0,70.0,,FRA,p,,,female,0.05,,0.16699999999999998,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
273,69.0,65.0,,FRA,p,,,female,0.053,,0.179,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
274,64.0,60.0,,FRA,p,,,female,0.045,,0.13699999999999998,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
275,59.0,55.0,,FRA,p,,,female,0.043,,0.16699999999999998,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
276,54.0,50.0,,FRA,p,,,female,0.03,,0.11699999999999999,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
277,49.0,45.0,,FRA,p,,,female,0.023,,0.107,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
278,44.0,40.0,,FRA,p,,,female,0.057999999999999996,,0.245,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
279,39.0,35.0,,FRA,p,,,female,0.03,,0.166,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
280,34.0,30.0,,FRA,p,,,female,0.025,,0.18,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
281,29.0,25.0,,FRA,p,,,female,0.039,,0.168,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
282,24.0,20.0,,FRA,p,,,female,0.059000000000000004,,0.184,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
283,19.0,19.0,,FRA,p,,,female,0.087,,0.203,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
284,79.0,75.0,,FRA,p,,,male,0.022000000000000002,,0.022000000000000002,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
285,74.0,70.0,,FRA,p,,,male,0.040999999999999995,,0.042,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
286,69.0,65.0,,FRA,p,,,male,0.032,,0.05,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
287,64.0,60.0,,FRA,p,,,male,0.021,,0.027999999999999997,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
288,59.0,55.0,,FRA,p,,,male,0.023,,0.055999999999999994,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
289,54.0,50.0,,FRA,p,,,male,0.022000000000000002,,0.061,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
290,49.0,45.0,,FRA,p,,,male,0.025,,0.068,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
291,44.0,40.0,,FRA,p,,,male,0.021,,0.099,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
292,39.0,35.0,,FRA,p,,,male,0.024,,0.087,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
293,34.0,30.0,,FRA,p,,,male,0.009000000000000001,,0.023,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
294,29.0,25.0,,FRA,p,,,male,0.03,,0.062,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
295,24.0,20.0,,FRA,p,,,male,0.05,,0.10800000000000001,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
296,19.0,19.0,,FRA,p,,,male,0.066,,0.078,0.0,1.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
297,79.0,70.0,,FRA,p,,,male,0.027000000000000003,,0.035,0.0,0.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
298,69.0,60.0,,FRA,p,,,male,0.019,,0.032,0.0,0.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
299,59.0,50.0,,FRA,p,,,male,0.01,,0.034,0.0,0.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
300,49.0,40.0,,FRA,p,,,male,0.013999999999999999,,0.066,0.0,0.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
301,39.0,30.0,,FRA,p,,,male,0.011000000000000001,,0.038,0.0,0.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
302,29.0,20.0,,FRA,p,,,male,0.013999999999999999,,0.034,0.0,0.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
303,19.0,19.0,,FRA,p,,,male,0.066,,0.078,0.0,0.0,-2.26717031758753,-2.5260261033494484,2003.0,2001.0
304,17.0,13.0,,FRA,p,,0.0,total,-0.99,0.078,0.037000000000000005,0.0,0.0,-2.7712917610019576,-2.678567117235005,1999.0,1999.0
305,12.0,7.0,,FRA,p,,,total,0.025,,0.053,0.0,0.0,-2.7712917610019576,-2.678567117235005,1999.0,1999.0
306,99.0,65.0,,FRA,p,,0.158,female,-0.99,0.203,0.18100000000000002,1.0,0.0,-2.2217014038224816,-2.5943916844503048,2001.0,1999.0
307,99.0,65.0,,FRA,p,,0.067,male,-0.99,0.106,0.087,1.0,0.0,-2.2217014038224816,-2.5943916844503048,2001.0,1999.0
308,65.0,18.0,,DEU,p,,,female,0.006999999999999999,,0.127,0.0,0.0,-2.417008553990027,-2.474034419008248,1999.0,1998.0
309,64.0,18.0,,DEU,p,,,female,0.006,,0.073,0.0,0.0,-2.444028821665004,-2.4704676633817795,1997.0,1996.0
310,65.0,18.0,,DEU,p,,,female,0.009000000000000001,,0.198,0.0,1.0,-2.417008553990027,-2.474034419008248,1999.0,1998.0
311,79.0,70.0,,DEU,p,,,female,0.013000000000000001,,0.031,0.0,0.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
312,69.0,60.0,,DEU,p,,,female,0.021,,0.076,0.0,0.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
313,59.0,50.0,,DEU,p,,,female,0.015,,0.085,0.0,0.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
314,49.0,40.0,,DEU,p,,,female,0.015,,0.08800000000000001,0.0,0.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
315,39.0,30.0,,DEU,p,,,female,0.015,,0.086,0.0,0.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
316,29.0,20.0,,DEU,p,,,female,0.027999999999999997,,0.126,0.0,0.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
317,84.0,80.0,,DEU,p,,,female,0.022000000000000002,,0.023,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
318,79.0,75.0,,DEU,p,,,female,0.018000000000000002,,0.032,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
319,74.0,70.0,,DEU,p,,,female,0.026000000000000002,,0.067,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
320,69.0,65.0,,DEU,p,,,female,0.031,,0.099,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
321,64.0,60.0,,DEU,p,,,female,0.023,,0.078,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
322,59.0,55.0,,DEU,p,,,female,0.018000000000000002,,0.115,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
323,54.0,50.0,,DEU,p,,,female,0.027999999999999997,,0.102,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
324,49.0,45.0,,DEU,p,,,female,0.026000000000000002,,0.113,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
325,44.0,40.0,,DEU,p,,,female,0.023,,0.113,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
326,39.0,35.0,,DEU,p,,,female,0.025,,0.136,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
327,34.0,30.0,,DEU,p,,,female,0.023,,0.12300000000000001,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
328,29.0,25.0,,DEU,p,,,female,0.039,,0.11699999999999999,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
329,24.0,20.0,,DEU,p,,,female,0.045,,0.212,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
330,24.0,14.0,,DEU,p,,,female,0.01279,,0.138,0.0,1.0,-2.44434337658555,-2.445599911362807,1995.0,1995.0
331,65.0,18.0,,DEU,p,,,male,0.005,,0.053,0.0,0.0,-2.417008553990027,-2.474034419008248,1999.0,1998.0
332,64.0,18.0,,DEU,p,,,male,0.003,,0.025,0.0,0.0,-2.444028821665004,-2.4704676633817795,1997.0,1996.0
333,65.0,18.0,,DEU,p,,,male,0.006,,0.092,0.0,1.0,-2.417008553990027,-2.474034419008248,1999.0,1998.0
334,84.0,80.0,,DEU,p,29.0,,male,-0.99,,0.0,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
335,79.0,75.0,,DEU,p,,,male,0.028999999999999998,,0.047,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
336,74.0,70.0,,DEU,p,,,male,0.022000000000000002,,0.038,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
337,69.0,65.0,,DEU,p,,,male,0.015,,0.03,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
338,64.0,60.0,,DEU,p,,,male,0.02,,0.044000000000000004,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
339,59.0,55.0,,DEU,p,,,male,0.026000000000000002,,0.073,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
340,54.0,50.0,,DEU,p,,,male,0.044000000000000004,,0.12,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
341,49.0,45.0,,DEU,p,,,male,0.024,,0.087,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
342,44.0,40.0,,DEU,p,,,male,0.011000000000000001,,0.03,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
343,39.0,35.0,,DEU,p,,,male,0.023,,0.07400000000000001,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
344,34.0,30.0,,DEU,p,,,male,0.021,,0.059000000000000004,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
345,29.0,25.0,,DEU,p,,,male,0.018000000000000002,,0.042,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
346,24.0,20.0,,DEU,p,,,male,0.028999999999999998,,0.084,0.0,1.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
347,79.0,70.0,,DEU,p,,,male,0.016,,0.032,0.0,0.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
348,69.0,60.0,,DEU,p,,,male,0.009000000000000001,,0.021,0.0,0.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
349,59.0,50.0,,DEU,p,,,male,0.02,,0.057,0.0,0.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
350,49.0,40.0,,DEU,p,,,male,0.008,,0.038,0.0,0.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
351,39.0,30.0,,DEU,p,,,male,0.012,,0.048,0.0,0.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
352,29.0,20.0,,DEU,p,,,male,0.013000000000000001,,0.037000000000000005,0.0,0.0,-2.3814953034602873,-2.5461160617850553,2003.0,2002.0
353,24.0,14.0,,DEU,p,,,male,0.007940000000000001,,0.047,0.0,1.0,-2.44434337658555,-2.445599911362807,1995.0,1995.0
354,15.0,13.0,,HKG,p,,0.054000000000000006,female,-0.99,0.12,0.087,1.0,0.0,-2.429323379129437,-2.429955955289497,2001.0,2001.0
355,15.0,13.0,,HKG,p,,0.023,male,-0.99,0.077,0.05,1.0,0.0,-2.429323379129437,-2.429955955289497,2001.0,2001.0
356,65.0,18.0,,HUN,p,,,total,0.01,,0.096,1.0,0.0,-2.479652166416935,-2.658692823093091,1999.0,1998.0
357,60.0,13.0,,IND,p,,,female,0.0123,,0.0286,1.0,0.0,-2.147340620605204,-2.1625156415484357,1999.0,1998.0
