,age_end,age_start,age_weights,area,data_type,effective_sample_size,lower_ci,sex,standard_error,upper_ci,value,x_cv_below7disorders,x_cv_past_year,x_ln_mx_conflict,x_ln_mx_war_10years,year_end,year_start
1828,19.0,15.0,,oceania,m_all,,,female,-99.0,,0.0015605,0.0,0.0,0.0,0.0,2005.0,2005.0
1829,19.0,15.0,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0024858,0.0,0.0,0.0,0.0,2005.0,2005.0
1830,19.0,15.0,,latin_america_southern,m_all,,,female,-99.0,,0.0003727,0.0,0.0,0.0,0.0,2005.0,2005.0
1831,24.0,20.0,,europe_eastern,m_all,,,female,-99.0,,0.0009492,0.0,0.0,0.0,0.0,2005.0,2005.0
1832,24.0,20.0,,latin_america_southern,m_all,,,female,-99.0,,0.0004259,0.0,0.0,0.0,0.0,2005.0,2005.0
1833,24.0,20.0,,latin_america_andean,m_all,,,female,-99.0,,0.00076,0.0,0.0,0.0,0.0,2005.0,2005.0
1834,24.0,20.0,,asia_east,m_all,,,female,-99.0,,0.0005257,0.0,0.0,0.0,0.0,2005.0,2005.0
1835,24.0,20.0,,europe_western,m_all,,,female,-99.0,,0.0002556,0.0,0.0,0.0,0.0,2005.0,2005.0
1836,24.0,20.0,,caribbean,m_all,,,female,-99.0,,0.0012428,0.0,0.0,0.0,0.0,2005.0,2005.0
1837,24.0,20.0,,north_america_high_income,m_all,,,female,-99.0,,0.0004632,0.0,0.0,0.0,0.0,2005.0,2005.0
1838,24.0,20.0,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.0045957,0.0,0.0,0.0,0.0,2005.0,2005.0
1839,24.0,20.0,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0034095,0.0,0.0,0.0,0.0,2005.0,2005.0
1840,24.0,20.0,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0090296,0.0,0.0,0.0,0.0,2005.0,2005.0
1841,24.0,20.0,,asia_central,m_all,,,female,-99.0,,0.0011762,0.0,0.0,0.0,0.0,2005.0,2005.0
1842,24.0,20.0,,europe_central,m_all,,,female,-99.0,,0.0002976,0.0,0.0,0.0,0.0,2005.0,2005.0
1843,24.0,20.0,,asia_southeast,m_all,,,female,-99.0,,0.0010124,0.0,0.0,0.0,0.0,2005.0,2005.0
1844,24.0,20.0,,latin_america_tropical,m_all,,,female,-99.0,,0.000563,0.0,0.0,0.0,0.0,2005.0,2005.0
1845,24.0,20.0,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.0041013,0.0,0.0,0.0,0.0,2005.0,2005.0
1846,24.0,20.0,,australasia,m_all,,,female,-99.0,,0.0003132,0.0,0.0,0.0,0.0,2005.0,2005.0
1847,24.0,20.0,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0003014,0.0,0.0,0.0,0.0,2005.0,2005.0
1848,24.0,20.0,,latin_america_central,m_all,,,female,-99.0,,0.0006778,0.0,0.0,0.0,0.0,2005.0,2005.0
1849,24.0,20.0,,asia_south,m_all,,,female,-99.0,,0.0020504,0.0,0.0,0.0,0.0,2005.0,2005.0
1850,24.0,20.0,,oceania,m_all,,,female,-99.0,,0.0022992,0.0,0.0,0.0,0.0,2005.0,2005.0
1851,29.0,25.0,,europe_central,m_all,,,female,-99.0,,0.0003536,0.0,0.0,0.0,0.0,2005.0,2005.0
1852,29.0,25.0,,oceania,m_all,,,female,-99.0,,0.0030312,0.0,0.0,0.0,0.0,2005.0,2005.0
1853,29.0,25.0,,latin_america_tropical,m_all,,,female,-99.0,,0.0007168,0.0,0.0,0.0,0.0,2005.0,2005.0
1854,29.0,25.0,,north_africa_middle_east,m_all,,,female,-99.0,,0.0010889,0.0,0.0,0.0,0.0,2005.0,2005.0
1855,29.0,25.0,,caribbean,m_all,,,female,-99.0,,0.0015356,0.0,0.0,0.0,0.0,2005.0,2005.0
1856,29.0,25.0,,asia_southeast,m_all,,,female,-99.0,,0.001284,0.0,0.0,0.0,0.0,2005.0,2005.0
1857,29.0,25.0,,asia_south,m_all,,,female,-99.0,,0.0021438,0.0,0.0,0.0,0.0,2005.0,2005.0
1858,29.0,25.0,,asia_central,m_all,,,female,-99.0,,0.0014151,0.0,0.0,0.0,0.0,2005.0,2005.0
1859,29.0,25.0,,asia_east,m_all,,,female,-99.0,,0.0006169,0.0,0.0,0.0,0.0,2005.0,2005.0
1860,29.0,25.0,,latin_america_southern,m_all,,,female,-99.0,,0.0005074,0.0,0.0,0.0,0.0,2005.0,2005.0
1861,29.0,25.0,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0174102,0.0,0.0,0.0,0.0,2005.0,2005.0
1862,29.0,25.0,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0003462,0.0,0.0,0.0,0.0,2005.0,2005.0
1863,29.0,25.0,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0045535,0.0,0.0,0.0,0.0,2005.0,2005.0
1864,29.0,25.0,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.0051935,0.0,0.0,0.0,0.0,2005.0,2005.0
1865,29.0,25.0,,europe_western,m_all,,,female,-99.0,,0.0002879,0.0,0.0,0.0,0.0,2005.0,2005.0
1866,29.0,25.0,,latin_america_central,m_all,,,female,-99.0,,0.0007421,0.0,0.0,0.0,0.0,2005.0,2005.0
1867,29.0,25.0,,north_america_high_income,m_all,,,female,-99.0,,0.0005254,0.0,0.0,0.0,0.0,2005.0,2005.0
1868,29.0,25.0,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.0065903,0.0,0.0,0.0,0.0,2005.0,2005.0
1869,29.0,25.0,,latin_america_andean,m_all,,,female,-99.0,,0.000855,0.0,0.0,0.0,0.0,2005.0,2005.0
1870,29.0,25.0,,europe_eastern,m_all,,,female,-99.0,,0.0015187,0.0,0.0,0.0,0.0,2005.0,2005.0
1871,34.0,30.0,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.0076111,0.0,0.0,0.0,0.0,2005.0,2005.0
1872,34.0,30.0,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0197327,0.0,0.0,0.0,0.0,2005.0,2005.0
1873,34.0,30.0,,oceania,m_all,,,female,-99.0,,0.0039374,0.0,0.0,0.0,0.0,2005.0,2005.0
1874,34.0,30.0,,latin_america_central,m_all,,,female,-99.0,,0.0008817,0.0,0.0,0.0,0.0,2005.0,2005.0
1875,34.0,30.0,,north_africa_middle_east,m_all,,,female,-99.0,,0.0013485,0.0,0.0,0.0,0.0,2005.0,2005.0
1876,34.0,30.0,,latin_america_southern,m_all,,,female,-99.0,,0.0007014,0.0,0.0,0.0,0.0,2005.0,2005.0
1877,34.0,30.0,,europe_western,m_all,,,female,-99.0,,0.0004025,0.0,0.0,0.0,0.0,2005.0,2005.0
1878,34.0,30.0,,europe_eastern,m_all,,,female,-99.0,,0.0020742,0.0,0.0,0.0,0.0,2005.0,2005.0
1879,34.0,30.0,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.0060725,0.0,0.0,0.0,0.0,2005.0,2005.0
1880,34.0,30.0,,australasia,m_all,,,female,-99.0,,0.0004461,0.0,0.0,0.0,0.0,2005.0,2005.0
1881,34.0,30.0,,europe_central,m_all,,,female,-99.0,,0.0005328,0.0,0.0,0.0,0.0,2005.0,2005.0
1882,34.0,30.0,,asia_east,m_all,,,female,-99.0,,0.0008208,0.0,0.0,0.0,0.0,2005.0,2005.0
1883,34.0,30.0,,asia_central,m_all,,,female,-99.0,,0.0017943,0.0,0.0,0.0,0.0,2005.0,2005.0
1884,34.0,30.0,,caribbean,m_all,,,female,-99.0,,0.0016921,0.0,0.0,0.0,0.0,2005.0,2005.0
1885,34.0,30.0,,latin_america_tropical,m_all,,,female,-99.0,,0.0009568,0.0,0.0,0.0,0.0,2005.0,2005.0
1886,34.0,30.0,,north_america_high_income,m_all,,,female,-99.0,,0.0006948,0.0,0.0,0.0,0.0,2005.0,2005.0
1887,34.0,30.0,,asia_southeast,m_all,,,female,-99.0,,0.0016299,0.0,0.0,0.0,0.0,2005.0,2005.0
1888,34.0,30.0,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0052646,0.0,0.0,0.0,0.0,2005.0,2005.0
1889,34.0,30.0,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0004469,0.0,0.0,0.0,0.0,2005.0,2005.0
1890,34.0,30.0,,asia_south,m_all,,,female,-99.0,,0.0022656,0.0,0.0,0.0,0.0,2005.0,2005.0
1891,39.0,35.0,,latin_america_tropical,m_all,,,female,-99.0,,0.0013736,0.0,0.0,0.0,0.0,2005.0,2005.0
1892,39.0,35.0,,europe_central,m_all,,,female,-99.0,,0.0009107,0.0,0.0,0.0,0.0,2005.0,2005.0
1893,39.0,35.0,,asia_central,m_all,,,female,-99.0,,0.0027704,0.0,0.0,0.0,0.0,2005.0,2005.0
1894,39.0,35.0,,asia_south,m_all,,,female,-99.0,,0.0027492,0.0,0.0,0.0,0.0,2005.0,2005.0
1895,39.0,35.0,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0180712,0.0,0.0,0.0,0.0,2005.0,2005.0
1896,39.0,35.0,,north_africa_middle_east,m_all,,,female,-99.0,,0.0019818,0.0,0.0,0.0,0.0,2005.0,2005.0
1897,39.0,35.0,,asia_southeast,m_all,,,female,-99.0,,0.0022131,0.0,0.0,0.0,0.0,2005.0,2005.0
1898,39.0,35.0,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.0094051,0.0,0.0,0.0,0.0,2005.0,2005.0
1899,39.0,35.0,,caribbean,m_all,,,female,-99.0,,0.002303,0.0,0.0,0.0,0.0,2005.0,2005.0
1900,39.0,35.0,,australasia,m_all,,,female,-99.0,,0.0006546,0.0,0.0,0.0,0.0,2005.0,2005.0
1901,39.0,35.0,,asia_east,m_all,,,female,-99.0,,0.0011903,0.0,0.0,0.0,0.0,2005.0,2005.0
1902,39.0,35.0,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.0085407,0.0,0.0,0.0,0.0,2005.0,2005.0
1903,39.0,35.0,,europe_western,m_all,,,female,-99.0,,0.0006297,0.0,0.0,0.0,0.0,2005.0,2005.0
1904,39.0,35.0,,north_america_high_income,m_all,,,female,-99.0,,0.0010496,0.0,0.0,0.0,0.0,2005.0,2005.0
1905,39.0,35.0,,europe_eastern,m_all,,,female,-99.0,,0.0026944,0.0,0.0,0.0,0.0,2005.0,2005.0
1906,39.0,35.0,,latin_america_andean,m_all,,,female,-99.0,,0.0014084,0.0,0.0,0.0,0.0,2005.0,2005.0
1907,39.0,35.0,,latin_america_central,m_all,,,female,-99.0,,0.001207,0.0,0.0,0.0,0.0,2005.0,2005.0
1908,39.0,35.0,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0065888,0.0,0.0,0.0,0.0,2005.0,2005.0
1909,39.0,35.0,,asia_pacific_high_income,m_all,,,female,-99.0,,0.000649,0.0,0.0,0.0,0.0,2005.0,2005.0
1910,39.0,35.0,,oceania,m_all,,,female,-99.0,,0.0061101,0.0,0.0,0.0,0.0,2005.0,2005.0
1911,44.0,40.0,,latin_america_southern,m_all,,,female,-99.0,,0.0015248,0.0,0.0,0.0,0.0,2005.0,2005.0
1912,44.0,40.0,,asia_southeast,m_all,,,female,-99.0,,0.0028392,0.0,0.0,0.0,0.0,2005.0,2005.0
1913,44.0,40.0,,europe_central,m_all,,,female,-99.0,,0.0015925,0.0,0.0,0.0,0.0,2005.0,2005.0
1914,44.0,40.0,,latin_america_tropical,m_all,,,female,-99.0,,0.0019885,0.0,0.0,0.0,0.0,2005.0,2005.0
1915,44.0,40.0,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.006877,0.0,0.0,0.0,0.0,2005.0,2005.0
1916,44.0,40.0,,north_america_high_income,m_all,,,female,-99.0,,0.0016648,0.0,0.0,0.0,0.0,2005.0,2005.0
1917,44.0,40.0,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0009534,0.0,0.0,0.0,0.0,2005.0,2005.0
1918,44.0,40.0,,australasia,m_all,,,female,-99.0,,0.0009748,0.0,0.0,0.0,0.0,2005.0,2005.0
1919,44.0,40.0,,europe_eastern,m_all,,,female,-99.0,,0.0036687,0.0,0.0,0.0,0.0,2005.0,2005.0
1920,44.0,40.0,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.0087542,0.0,0.0,0.0,0.0,2005.0,2005.0
1921,44.0,40.0,,europe_western,m_all,,,female,-99.0,,0.0010486,0.0,0.0,0.0,0.0,2005.0,2005.0
1922,44.0,40.0,,latin_america_andean,m_all,,,female,-99.0,,0.0019068,0.0,0.0,0.0,0.0,2005.0,2005.0
1923,44.0,40.0,,oceania,m_all,,,female,-99.0,,0.0072583,0.0,0.0,0.0,0.0,2005.0,2005.0
1924,44.0,40.0,,asia_central,m_all,,,female,-99.0,,0.0034893,0.0,0.0,0.0,0.0,2005.0,2005.0
1925,44.0,40.0,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.0091498,0.0,0.0,0.0,0.0,2005.0,2005.0
1926,44.0,40.0,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0148161,0.0,0.0,0.0,0.0,2005.0,2005.0
1927,44.0,40.0,,asia_south,m_all,,,female,-99.0,,0.0033229,0.0,0.0,0.0,0.0,2005.0,2005.0
1928,44.0,40.0,,north_africa_middle_east,m_all,,,female,-99.0,,0.0025622,0.0,0.0,0.0,0.0,2005.0,2005.0
1929,44.0,40.0,,latin_america_central,m_all,,,female,-99.0,,0.001822,0.0,0.0,0.0,0.0,2005.0,2005.0
1930,44.0,40.0,,caribbean,m_all,,,female,-99.0,,0.002928,0.0,0.0,0.0,0.0,2005.0,2005.0
1931,49.0,45.0,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0079389,0.0,0.0,0.0,0.0,2005.0,2005.0
1932,49.0,45.0,,north_africa_middle_east,m_all,,,female,-99.0,,0.0036551,0.0,0.0,0.0,0.0,2005.0,2005.0
1933,49.0,45.0,,oceania,m_all,,,female,-99.0,,0.0096578,0.0,0.0,0.0,0.0,2005.0,2005.0
1934,49.0,45.0,,asia_southeast,m_all,,,female,-99.0,,0.0039741,0.0,0.0,0.0,0.0,2005.0,2005.0
1935,49.0,45.0,,australasia,m_all,,,female,-99.0,,0.001544,0.0,0.0,0.0,0.0,2005.0,2005.0
1936,49.0,45.0,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0014205,0.0,0.0,0.0,0.0,2005.0,2005.0
1937,49.0,45.0,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.0099871,0.0,0.0,0.0,0.0,2005.0,2005.0
1938,49.0,45.0,,asia_east,m_all,,,female,-99.0,,0.0027225,0.0,0.0,0.0,0.0,2005.0,2005.0
1939,49.0,45.0,,latin_america_southern,m_all,,,female,-99.0,,0.0024206,0.0,0.0,0.0,0.0,2005.0,2005.0
1940,49.0,45.0,,asia_south,m_all,,,female,-99.0,,0.0045762,0.0,0.0,0.0,0.0,2005.0,2005.0
1941,49.0,45.0,,latin_america_andean,m_all,,,female,-99.0,,0.0026552,0.0,0.0,0.0,0.0,2005.0,2005.0
1942,49.0,45.0,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.0099291,0.0,0.0,0.0,0.0,2005.0,2005.0
1943,49.0,45.0,,europe_central,m_all,,,female,-99.0,,0.0027708,0.0,0.0,0.0,0.0,2005.0,2005.0
1944,49.0,45.0,,north_america_high_income,m_all,,,female,-99.0,,0.0025201,0.0,0.0,0.0,0.0,2005.0,2005.0
1945,49.0,45.0,,caribbean,m_all,,,female,-99.0,,0.0042975,0.0,0.0,0.0,0.0,2005.0,2005.0
1946,49.0,45.0,,latin_america_tropical,m_all,,,female,-99.0,,0.0031371,0.0,0.0,0.0,0.0,2005.0,2005.0
1947,49.0,45.0,,latin_america_central,m_all,,,female,-99.0,,0.0027813,0.0,0.0,0.0,0.0,2005.0,2005.0
1948,49.0,45.0,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0132918,0.0,0.0,0.0,0.0,2005.0,2005.0
1949,49.0,45.0,,asia_central,m_all,,,female,-99.0,,0.0048089,0.0,0.0,0.0,0.0,2005.0,2005.0
1950,49.0,45.0,,europe_western,m_all,,,female,-99.0,,0.0017454,0.0,0.0,0.0,0.0,2005.0,2005.0
1951,54.0,50.0,,oceania,m_all,,,female,-99.0,,0.0143071,0.0,0.0,0.0,0.0,2005.0,2005.0
1952,54.0,50.0,,asia_southeast,m_all,,,female,-99.0,,0.005892,0.0,0.0,0.0,0.0,2005.0,2005.0
1953,54.0,50.0,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0021358,0.0,0.0,0.0,0.0,2005.0,2005.0
1954,54.0,50.0,,australasia,m_all,,,female,-99.0,,0.0022488,0.0,0.0,0.0,0.0,2005.0,2005.0
1955,54.0,50.0,,asia_central,m_all,,,female,-99.0,,0.0072169,0.0,0.0,0.0,0.0,2005.0,2005.0
1956,54.0,50.0,,latin_america_southern,m_all,,,female,-99.0,,0.0038393,0.0,0.0,0.0,0.0,2005.0,2005.0
1957,54.0,50.0,,caribbean,m_all,,,female,-99.0,,0.0061666,0.0,0.0,0.0,0.0,2005.0,2005.0
1958,54.0,50.0,,latin_america_central,m_all,,,female,-99.0,,0.0041815,0.0,0.0,0.0,0.0,2005.0,2005.0
1959,54.0,50.0,,north_america_high_income,m_all,,,female,-99.0,,0.003629,0.0,0.0,0.0,0.0,2005.0,2005.0
1960,54.0,50.0,,europe_western,m_all,,,female,-99.0,,0.002643,0.0,0.0,0.0,0.0,2005.0,2005.0
1961,54.0,50.0,,north_africa_middle_east,m_all,,,female,-99.0,,0.0057477,0.0,0.0,0.0,0.0,2005.0,2005.0
1962,54.0,50.0,,latin_america_andean,m_all,,,female,-99.0,,0.0038529,0.0,0.0,0.0,0.0,2005.0,2005.0
1963,54.0,50.0,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.0125632,0.0,0.0,0.0,0.0,2005.0,2005.0
1964,54.0,50.0,,latin_america_tropical,m_all,,,female,-99.0,,0.0045909,0.0,0.0,0.0,0.0,2005.0,2005.0
1965,54.0,50.0,,europe_eastern,m_all,,,female,-99.0,,0.0077433,0.0,0.0,0.0,0.0,2005.0,2005.0
1966,54.0,50.0,,europe_central,m_all,,,female,-99.0,,0.0043044,0.0,0.0,0.0,0.0,2005.0,2005.0
1967,54.0,50.0,,asia_east,m_all,,,female,-99.0,,0.0042186,0.0,0.0,0.0,0.0,2005.0,2005.0
1968,54.0,50.0,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.0132281,0.0,0.0,0.0,0.0,2005.0,2005.0
1969,54.0,50.0,,asia_south,m_all,,,female,-99.0,,0.0066811,0.0,0.0,0.0,0.0,2005.0,2005.0
1970,54.0,50.0,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0103365,0.0,0.0,0.0,0.0,2005.0,2005.0
1971,59.0,55.0,,north_africa_middle_east,m_all,,,female,-99.0,,0.0084012,0.0,0.0,0.0,0.0,2005.0,2005.0
1972,59.0,55.0,,oceania,m_all,,,female,-99.0,,0.0198997,0.0,0.0,0.0,0.0,2005.0,2005.0
1973,59.0,55.0,,europe_eastern,m_all,,,female,-99.0,,0.0113405,0.0,0.0,0.0,0.0,2005.0,2005.0
1974,59.0,55.0,,latin_america_andean,m_all,,,female,-99.0,,0.0057298,0.0,0.0,0.0,0.0,2005.0,2005.0
1975,59.0,55.0,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.0159132,0.0,0.0,0.0,0.0,2005.0,2005.0
1976,59.0,55.0,,latin_america_tropical,m_all,,,female,-99.0,,0.0068614,0.0,0.0,0.0,0.0,2005.0,2005.0
1977,59.0,55.0,,asia_east,m_all,,,female,-99.0,,0.0063865,0.0,0.0,0.0,0.0,2005.0,2005.0
1978,59.0,55.0,,north_america_high_income,m_all,,,female,-99.0,,0.0054856,0.0,0.0,0.0,0.0,2005.0,2005.0
1979,59.0,55.0,,europe_western,m_all,,,female,-99.0,,0.0039268,0.0,0.0,0.0,0.0,2005.0,2005.0
1980,59.0,55.0,,asia_southeast,m_all,,,female,-99.0,,0.0085793,0.0,0.0,0.0,0.0,2005.0,2005.0
1981,59.0,55.0,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.0171597,0.0,0.0,0.0,0.0,2005.0,2005.0
1982,59.0,55.0,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0030942,0.0,0.0,0.0,0.0,2005.0,2005.0
1983,59.0,55.0,,europe_central,m_all,,,female,-99.0,,0.006427,0.0,0.0,0.0,0.0,2005.0,2005.0
1984,59.0,55.0,,asia_central,m_all,,,female,-99.0,,0.0103345,0.0,0.0,0.0,0.0,2005.0,2005.0
1985,59.0,55.0,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0151584,0.0,0.0,0.0,0.0,2005.0,2005.0
1986,59.0,55.0,,latin_america_central,m_all,,,female,-99.0,,0.0066039,0.0,0.0,0.0,0.0,2005.0,2005.0
1987,59.0,55.0,,australasia,m_all,,,female,-99.0,,0.0034361,0.0,0.0,0.0,0.0,2005.0,2005.0
1988,59.0,55.0,,latin_america_southern,m_all,,,female,-99.0,,0.0057615,0.0,0.0,0.0,0.0,2005.0,2005.0
1989,59.0,55.0,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0133716,0.0,0.0,0.0,0.0,2005.0,2005.0
1990,59.0,55.0,,asia_south,m_all,,,female,-99.0,,0.010861,0.0,0.0,0.0,0.0,2005.0,2005.0
1991,64.0,60.0,,oceania,m_all,,,female,-99.0,,0.030441,0.0,0.0,0.0,0.0,2005.0,2005.0
1992,64.0,60.0,,asia_southeast,m_all,,,female,-99.0,,0.0136082,0.0,0.0,0.0,0.0,2005.0,2005.0
1993,64.0,60.0,,latin_america_tropical,m_all,,,female,-99.0,,0.0107329,0.0,0.0,0.0,0.0,2005.0,2005.0
1994,64.0,60.0,,asia_south,m_all,,,female,-99.0,,0.0175142,0.0,0.0,0.0,0.0,2005.0,2005.0
1995,64.0,60.0,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0210291,0.0,0.0,0.0,0.0,2005.0,2005.0
1996,64.0,60.0,,latin_america_andean,m_all,,,female,-99.0,,0.0090186,0.0,0.0,0.0,0.0,2005.0,2005.0
1997,64.0,60.0,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0202365,0.0,0.0,0.0,0.0,2005.0,2005.0
1998,64.0,60.0,,asia_east,m_all,,,female,-99.0,,0.0103802,0.0,0.0,0.0,0.0,2005.0,2005.0
1999,64.0,60.0,,europe_eastern,m_all,,,female,-99.0,,0.0155383,0.0,0.0,0.0,0.0,2005.0,2005.0
2000,64.0,60.0,,asia_central,m_all,,,female,-99.0,,0.016287,0.0,0.0,0.0,0.0,2005.0,2005.0
2001,64.0,60.0,,europe_central,m_all,,,female,-99.0,,0.0099364,0.0,0.0,0.0,0.0,2005.0,2005.0
2002,64.0,60.0,,north_africa_middle_east,m_all,,,female,-99.0,,0.013875,0.0,0.0,0.0,0.0,2005.0,2005.0
2003,64.0,60.0,,north_america_high_income,m_all,,,female,-99.0,,0.0087419,0.0,0.0,0.0,0.0,2005.0,2005.0
2004,64.0,60.0,,australasia,m_all,,,female,-99.0,,0.0055555,0.0,0.0,0.0,0.0,2005.0,2005.0
2005,64.0,60.0,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.0278657,0.0,0.0,0.0,0.0,2005.0,2005.0
2006,64.0,60.0,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.0243525,0.0,0.0,0.0,0.0,2005.0,2005.0
2007,64.0,60.0,,latin_america_central,m_all,,,female,-99.0,,0.0104129,0.0,0.0,0.0,0.0,2005.0,2005.0
2008,64.0,60.0,,europe_western,m_all,,,female,-99.0,,0.0058762,0.0,0.0,0.0,0.0,2005.0,2005.0
2009,64.0,60.0,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0045567,0.0,0.0,0.0,0.0,2005.0,2005.0
2010,64.0,60.0,,caribbean,m_all,,,female,-99.0,,0.0136831,0.0,0.0,0.0,0.0,2005.0,2005.0
2011,69.0,65.0,,caribbean,m_all,,,female,-99.0,,0.0208118,0.0,0.0,0.0,0.0,2005.0,2005.0
2012,69.0,65.0,,europe_central,m_all,,,female,-99.0,,0.0160102,0.0,0.0,0.0,0.0,2005.0,2005.0
2013,69.0,65.0,,asia_southeast,m_all,,,female,-99.0,,0.0209556,0.0,0.0,0.0,0.0,2005.0,2005.0
2014,69.0,65.0,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.0347605,0.0,0.0,0.0,0.0,2005.0,2005.0
2015,69.0,65.0,,north_africa_middle_east,m_all,,,female,-99.0,,0.0209102,0.0,0.0,0.0,0.0,2005.0,2005.0
2016,69.0,65.0,,europe_eastern,m_all,,,female,-99.0,,0.0236727,0.0,0.0,0.0,0.0,2005.0,2005.0
2017,69.0,65.0,,europe_western,m_all,,,female,-99.0,,0.0092335,0.0,0.0,0.0,0.0,2005.0,2005.0
2018,69.0,65.0,,latin_america_southern,m_all,,,female,-99.0,,0.0129199,0.0,0.0,0.0,0.0,2005.0,2005.0
2019,69.0,65.0,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0072581,0.0,0.0,0.0,0.0,2005.0,2005.0
2020,69.0,65.0,,oceania,m_all,,,female,-99.0,,0.0460899,0.0,0.0,0.0,0.0,2005.0,2005.0
2021,69.0,65.0,,latin_america_tropical,m_all,,,female,-99.0,,0.0166201,0.0,0.0,0.0,0.0,2005.0,2005.0
2022,69.0,65.0,,asia_central,m_all,,,female,-99.0,,0.0248939,0.0,0.0,0.0,0.0,2005.0,2005.0
2023,69.0,65.0,,asia_east,m_all,,,female,-99.0,,0.0170781,0.0,0.0,0.0,0.0,2005.0,2005.0
2024,69.0,65.0,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0271914,0.0,0.0,0.0,0.0,2005.0,2005.0
2025,69.0,65.0,,latin_america_central,m_all,,,female,-99.0,,0.0163761,0.0,0.0,0.0,0.0,2005.0,2005.0
2026,69.0,65.0,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0299287,0.0,0.0,0.0,0.0,2005.0,2005.0
2027,69.0,65.0,,asia_south,m_all,,,female,-99.0,,0.0277088,0.0,0.0,0.0,0.0,2005.0,2005.0
