,age_end,age_start,age_weights,area,data_type,effective_sample_size,lower_ci,sex,standard_error,upper_ci,value,x_cv_below7disorders,x_cv_past_year,x_ln_mx_conflict,x_ln_mx_war_10years,year_end,year_start
2434,64.0,60.0,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0371069,0.0,0.0,0.0,0.0,1990.0,1990.0
2435,64.0,60.0,,latin_america_tropical,m_all,,,male,-99.0,,0.0214063,0.0,0.0,0.0,0.0,1990.0,1990.0
2436,64.0,60.0,,asia_south,m_all,,,male,-99.0,,0.0312806,0.0,0.0,0.0,0.0,1990.0,1990.0
2437,64.0,60.0,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0381403,0.0,0.0,0.0,0.0,1990.0,1990.0
2438,64.0,60.0,,europe_western,m_all,,,male,-99.0,,0.0177241,0.0,0.0,0.0,0.0,1990.0,1990.0
2439,64.0,60.0,,latin_america_southern,m_all,,,male,-99.0,,0.0229794,0.0,0.0,0.0,0.0,1990.0,1990.0
2440,64.0,60.0,,europe_central,m_all,,,male,-99.0,,0.0280703,0.0,0.0,0.0,0.0,1990.0,1990.0
2441,64.0,60.0,,asia_central,m_all,,,male,-99.0,,0.0303444,0.0,0.0,0.0,0.0,1990.0,1990.0
2442,64.0,60.0,,asia_southeast,m_all,,,male,-99.0,,0.024552,0.0,0.0,0.0,0.0,1990.0,1990.0
2443,64.0,60.0,,latin_america_andean,m_all,,,male,-99.0,,0.0184849,0.0,0.0,0.0,0.0,1990.0,1990.0
2444,64.0,60.0,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0253567,0.0,0.0,0.0,0.0,1990.0,1990.0
2445,64.0,60.0,,australasia,m_all,,,male,-99.0,,0.0162703,0.0,0.0,0.0,0.0,1990.0,1990.0
2446,64.0,60.0,,oceania,m_all,,,male,-99.0,,0.0431704,0.0,0.0,0.0,0.0,1990.0,1990.0
2447,64.0,60.0,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0148067,0.0,0.0,0.0,0.0,1990.0,1990.0
2448,64.0,60.0,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0355499,0.0,0.0,0.0,0.0,1990.0,1990.0
2449,64.0,60.0,,asia_east,m_all,,,male,-99.0,,0.0241774,0.0,0.0,0.0,0.0,1990.0,1990.0
2450,64.0,60.0,,europe_eastern,m_all,,,male,-99.0,,0.0335625,0.0,0.0,0.0,0.0,1990.0,1990.0
2451,69.0,65.0,,north_africa_middle_east,m_all,,,male,-99.0,,0.0364459,0.0,0.0,0.0,0.0,1990.0,1990.0
2452,69.0,65.0,,north_america_high_income,m_all,,,male,-99.0,,0.0282419,0.0,0.0,0.0,0.0,1990.0,1990.0
2453,69.0,65.0,,latin_america_andean,m_all,,,male,-99.0,,0.0271576,0.0,0.0,0.0,0.0,1990.0,1990.0
2454,69.0,65.0,,europe_central,m_all,,,male,-99.0,,0.041187,0.0,0.0,0.0,0.0,1990.0,1990.0
2455,69.0,65.0,,europe_western,m_all,,,male,-99.0,,0.0281515,0.0,0.0,0.0,0.0,1990.0,1990.0
2456,69.0,65.0,,latin_america_central,m_all,,,male,-99.0,,0.0260384,0.0,0.0,0.0,0.0,1990.0,1990.0
2457,69.0,65.0,,oceania,m_all,,,male,-99.0,,0.059503,0.0,0.0,0.0,0.0,1990.0,1990.0
2458,69.0,65.0,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0228998,0.0,0.0,0.0,0.0,1990.0,1990.0
2459,69.0,65.0,,asia_central,m_all,,,male,-99.0,,0.0439325,0.0,0.0,0.0,0.0,1990.0,1990.0
2460,69.0,65.0,,latin_america_southern,m_all,,,male,-99.0,,0.0332553,0.0,0.0,0.0,0.0,1990.0,1990.0
2461,69.0,65.0,,caribbean,m_all,,,male,-99.0,,0.0332149,0.0,0.0,0.0,0.0,1990.0,1990.0
2462,69.0,65.0,,australasia,m_all,,,male,-99.0,,0.0265748,0.0,0.0,0.0,0.0,1990.0,1990.0
2463,69.0,65.0,,asia_south,m_all,,,male,-99.0,,0.044495,0.0,0.0,0.0,0.0,1990.0,1990.0
2464,69.0,65.0,,asia_east,m_all,,,male,-99.0,,0.0370192,0.0,0.0,0.0,0.0,1990.0,1990.0
2465,69.0,65.0,,europe_eastern,m_all,,,male,-99.0,,0.0464874,0.0,0.0,0.0,0.0,1990.0,1990.0
2466,69.0,65.0,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0539566,0.0,0.0,0.0,0.0,1990.0,1990.0
2467,69.0,65.0,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0362491,0.0,0.0,0.0,0.0,1990.0,1990.0
2468,69.0,65.0,,latin_america_tropical,m_all,,,male,-99.0,,0.0315949,0.0,0.0,0.0,0.0,1990.0,1990.0
2469,69.0,65.0,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0495614,0.0,0.0,0.0,0.0,1990.0,1990.0
2470,69.0,65.0,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0482646,0.0,0.0,0.0,0.0,1990.0,1990.0
2471,74.0,70.0,,europe_eastern,m_all,,,male,-99.0,,0.067466,0.0,0.0,0.0,0.0,1990.0,1990.0
2472,74.0,70.0,,asia_central,m_all,,,male,-99.0,,0.0652472,0.0,0.0,0.0,0.0,1990.0,1990.0
2473,74.0,70.0,,caribbean,m_all,,,male,-99.0,,0.0485306,0.0,0.0,0.0,0.0,1990.0,1990.0
2474,74.0,70.0,,latin_america_tropical,m_all,,,male,-99.0,,0.0473436,0.0,0.0,0.0,0.0,1990.0,1990.0
2475,74.0,70.0,,oceania,m_all,,,male,-99.0,,0.0856062,0.0,0.0,0.0,0.0,1990.0,1990.0
2476,74.0,70.0,,north_africa_middle_east,m_all,,,male,-99.0,,0.0542361,0.0,0.0,0.0,0.0,1990.0,1990.0
2477,74.0,70.0,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.077849,0.0,0.0,0.0,0.0,1990.0,1990.0
2478,74.0,70.0,,australasia,m_all,,,male,-99.0,,0.04277,0.0,0.0,0.0,0.0,1990.0,1990.0
2479,74.0,70.0,,europe_western,m_all,,,male,-99.0,,0.0439646,0.0,0.0,0.0,0.0,1990.0,1990.0
2480,74.0,70.0,,europe_central,m_all,,,male,-99.0,,0.0601173,0.0,0.0,0.0,0.0,1990.0,1990.0
2481,74.0,70.0,,latin_america_andean,m_all,,,male,-99.0,,0.0420234,0.0,0.0,0.0,0.0,1990.0,1990.0
2482,74.0,70.0,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0680562,0.0,0.0,0.0,0.0,1990.0,1990.0
2483,74.0,70.0,,asia_east,m_all,,,male,-99.0,,0.0574517,0.0,0.0,0.0,0.0,1990.0,1990.0
2484,74.0,70.0,,latin_america_southern,m_all,,,male,-99.0,,0.0499339,0.0,0.0,0.0,0.0,1990.0,1990.0
2485,74.0,70.0,,asia_southeast,m_all,,,male,-99.0,,0.0536884,0.0,0.0,0.0,0.0,1990.0,1990.0
2486,74.0,70.0,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0373058,0.0,0.0,0.0,0.0,1990.0,1990.0
2487,74.0,70.0,,north_america_high_income,m_all,,,male,-99.0,,0.0431077,0.0,0.0,0.0,0.0,1990.0,1990.0
2488,74.0,70.0,,asia_south,m_all,,,male,-99.0,,0.063565,0.0,0.0,0.0,0.0,1990.0,1990.0
2489,74.0,70.0,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0712244,0.0,0.0,0.0,0.0,1990.0,1990.0
2490,74.0,70.0,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0543218,0.0,0.0,0.0,0.0,1990.0,1990.0
2491,79.0,75.0,,europe_western,m_all,,,male,-99.0,,0.0713805,0.0,0.0,0.0,0.0,1990.0,1990.0
2492,79.0,75.0,,latin_america_southern,m_all,,,male,-99.0,,0.077956,0.0,0.0,0.0,0.0,1990.0,1990.0
2493,79.0,75.0,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0783939,0.0,0.0,0.0,0.0,1990.0,1990.0
2494,79.0,75.0,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.1085663,0.0,0.0,0.0,0.0,1990.0,1990.0
2495,79.0,75.0,,latin_america_tropical,m_all,,,male,-99.0,,0.0713093,0.0,0.0,0.0,0.0,1990.0,1990.0
2496,79.0,75.0,,latin_america_andean,m_all,,,male,-99.0,,0.0647369,0.0,0.0,0.0,0.0,1990.0,1990.0
2497,79.0,75.0,,caribbean,m_all,,,male,-99.0,,0.0712833,0.0,0.0,0.0,0.0,1990.0,1990.0
2498,79.0,75.0,,europe_eastern,m_all,,,male,-99.0,,0.0996466,0.0,0.0,0.0,0.0,1990.0,1990.0
2499,79.0,75.0,,asia_central,m_all,,,male,-99.0,,0.0930863,0.0,0.0,0.0,0.0,1990.0,1990.0
2500,79.0,75.0,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0619863,0.0,0.0,0.0,0.0,1990.0,1990.0
2501,79.0,75.0,,asia_south,m_all,,,male,-99.0,,0.0907308,0.0,0.0,0.0,0.0,1990.0,1990.0
2502,79.0,75.0,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0927152,0.0,0.0,0.0,0.0,1990.0,1990.0
2503,79.0,75.0,,europe_central,m_all,,,male,-99.0,,0.0938157,0.0,0.0,0.0,0.0,1990.0,1990.0
2504,79.0,75.0,,latin_america_central,m_all,,,male,-99.0,,0.0618568,0.0,0.0,0.0,0.0,1990.0,1990.0
2505,79.0,75.0,,asia_east,m_all,,,male,-99.0,,0.0876058,0.0,0.0,0.0,0.0,1990.0,1990.0
2506,79.0,75.0,,north_america_high_income,m_all,,,male,-99.0,,0.0655887,0.0,0.0,0.0,0.0,1990.0,1990.0
2507,79.0,75.0,,north_africa_middle_east,m_all,,,male,-99.0,,0.0809626,0.0,0.0,0.0,0.0,1990.0,1990.0
2508,79.0,75.0,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0933211,0.0,0.0,0.0,0.0,1990.0,1990.0
2509,79.0,75.0,,oceania,m_all,,,male,-99.0,,0.1181068,0.0,0.0,0.0,0.0,1990.0,1990.0
2510,79.0,75.0,,asia_southeast,m_all,,,male,-99.0,,0.0775526,0.0,0.0,0.0,0.0,1990.0,1990.0
2511,84.0,80.0,,asia_east,m_all,,,male,-99.0,,0.1319051,0.0,0.0,0.0,0.0,1990.0,1990.0
2512,84.0,80.0,,asia_southeast,m_all,,,male,-99.0,,0.1109806,0.0,0.0,0.0,0.0,1990.0,1990.0
2513,84.0,80.0,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.1504758,0.0,0.0,0.0,0.0,1990.0,1990.0
2514,84.0,80.0,,latin_america_andean,m_all,,,male,-99.0,,0.0979995,0.0,0.0,0.0,0.0,1990.0,1990.0
2515,84.0,80.0,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.1103003,0.0,0.0,0.0,0.0,1990.0,1990.0
2516,84.0,80.0,,asia_south,m_all,,,male,-99.0,,0.1251726,0.0,0.0,0.0,0.0,1990.0,1990.0
2517,84.0,80.0,,asia_central,m_all,,,male,-99.0,,0.1320726,0.0,0.0,0.0,0.0,1990.0,1990.0
2518,84.0,80.0,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.1192375,0.0,0.0,0.0,0.0,1990.0,1990.0
2519,84.0,80.0,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.1253672,0.0,0.0,0.0,0.0,1990.0,1990.0
2520,84.0,80.0,,latin_america_southern,m_all,,,male,-99.0,,0.1214629,0.0,0.0,0.0,0.0,1990.0,1990.0
2521,84.0,80.0,,europe_central,m_all,,,male,-99.0,,0.1465232,0.0,0.0,0.0,0.0,1990.0,1990.0
2522,84.0,80.0,,latin_america_central,m_all,,,male,-99.0,,0.0972616,0.0,0.0,0.0,0.0,1990.0,1990.0
2523,84.0,80.0,,europe_eastern,m_all,,,male,-99.0,,0.147745,0.0,0.0,0.0,0.0,1990.0,1990.0
2524,84.0,80.0,,latin_america_tropical,m_all,,,male,-99.0,,0.1067613,0.0,0.0,0.0,0.0,1990.0,1990.0
2525,84.0,80.0,,europe_western,m_all,,,male,-99.0,,0.1166604,0.0,0.0,0.0,0.0,1990.0,1990.0
2526,84.0,80.0,,oceania,m_all,,,male,-99.0,,0.163051,0.0,0.0,0.0,0.0,1990.0,1990.0
2527,84.0,80.0,,australasia,m_all,,,male,-99.0,,0.1103674,0.0,0.0,0.0,0.0,1990.0,1990.0
2528,84.0,80.0,,caribbean,m_all,,,male,-99.0,,0.103386,0.0,0.0,0.0,0.0,1990.0,1990.0
2529,84.0,80.0,,north_africa_middle_east,m_all,,,male,-99.0,,0.1174694,0.0,0.0,0.0,0.0,1990.0,1990.0
2530,84.0,80.0,,north_america_high_income,m_all,,,male,-99.0,,0.1030603,0.0,0.0,0.0,0.0,1990.0,1990.0
2531,89.0,85.0,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.1745589,0.0,0.0,0.0,0.0,1990.0,1990.0
2532,89.0,85.0,,north_america_high_income,m_all,,,male,-99.0,,0.1667197,0.0,0.0,0.0,0.0,1990.0,1990.0
2533,89.0,85.0,,latin_america_southern,m_all,,,male,-99.0,,0.1874376,0.0,0.0,0.0,0.0,1990.0,1990.0
2534,89.0,85.0,,europe_central,m_all,,,male,-99.0,,0.2133212,0.0,0.0,0.0,0.0,1990.0,1990.0
2535,89.0,85.0,,asia_central,m_all,,,male,-99.0,,0.1982567,0.0,0.0,0.0,0.0,1990.0,1990.0
2536,89.0,85.0,,latin_america_andean,m_all,,,male,-99.0,,0.159979,0.0,0.0,0.0,0.0,1990.0,1990.0
2537,89.0,85.0,,australasia,m_all,,,male,-99.0,,0.1750065,0.0,0.0,0.0,0.0,1990.0,1990.0
2538,89.0,85.0,,north_africa_middle_east,m_all,,,male,-99.0,,0.1829235,0.0,0.0,0.0,0.0,1990.0,1990.0
2539,89.0,85.0,,europe_eastern,m_all,,,male,-99.0,,0.2142635,0.0,0.0,0.0,0.0,1990.0,1990.0
2540,89.0,85.0,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.1912092,0.0,0.0,0.0,0.0,1990.0,1990.0
2541,89.0,85.0,,asia_pacific_high_income,m_all,,,male,-99.0,,0.1674539,0.0,0.0,0.0,0.0,1990.0,1990.0
2542,89.0,85.0,,europe_western,m_all,,,male,-99.0,,0.1814522,0.0,0.0,0.0,0.0,1990.0,1990.0
2543,89.0,85.0,,caribbean,m_all,,,male,-99.0,,0.1628255,0.0,0.0,0.0,0.0,1990.0,1990.0
2544,89.0,85.0,,oceania,m_all,,,male,-99.0,,0.2293871,0.0,0.0,0.0,0.0,1990.0,1990.0
2545,89.0,85.0,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.1847859,0.0,0.0,0.0,0.0,1990.0,1990.0
2546,89.0,85.0,,asia_southeast,m_all,,,male,-99.0,,0.1728345,0.0,0.0,0.0,0.0,1990.0,1990.0
2547,89.0,85.0,,latin_america_central,m_all,,,male,-99.0,,0.1596615,0.0,0.0,0.0,0.0,1990.0,1990.0
2548,89.0,85.0,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.2169728,0.0,0.0,0.0,0.0,1990.0,1990.0
2549,89.0,85.0,,asia_east,m_all,,,male,-99.0,,0.1984089,0.0,0.0,0.0,0.0,1990.0,1990.0
2550,89.0,85.0,,latin_america_tropical,m_all,,,male,-99.0,,0.1709235,0.0,0.0,0.0,0.0,1990.0,1990.0
2551,94.0,90.0,,latin_america_andean,m_all,,,male,-99.0,,0.2533146,0.0,0.0,0.0,0.0,1990.0,1990.0
2552,94.0,90.0,,europe_central,m_all,,,male,-99.0,,0.3049947,0.0,0.0,0.0,0.0,1990.0,1990.0
2553,94.0,90.0,,asia_central,m_all,,,male,-99.0,,0.2912456,0.0,0.0,0.0,0.0,1990.0,1990.0
2554,94.0,90.0,,latin_america_southern,m_all,,,male,-99.0,,0.2822749,0.0,0.0,0.0,0.0,1990.0,1990.0
2555,94.0,90.0,,europe_eastern,m_all,,,male,-99.0,,0.3054962,0.0,0.0,0.0,0.0,1990.0,1990.0
2556,94.0,90.0,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.2829882,0.0,0.0,0.0,0.0,1990.0,1990.0
2557,94.0,90.0,,caribbean,m_all,,,male,-99.0,,0.2541566,0.0,0.0,0.0,0.0,1990.0,1990.0
2558,94.0,90.0,,europe_western,m_all,,,male,-99.0,,0.27441,0.0,0.0,0.0,0.0,1990.0,1990.0
2559,94.0,90.0,,asia_pacific_high_income,m_all,,,male,-99.0,,0.2608595,0.0,0.0,0.0,0.0,1990.0,1990.0
2560,94.0,90.0,,oceania,m_all,,,male,-99.0,,0.3206018,0.0,0.0,0.0,0.0,1990.0,1990.0
2561,94.0,90.0,,latin_america_central,m_all,,,male,-99.0,,0.2537544,0.0,0.0,0.0,0.0,1990.0,1990.0
2562,94.0,90.0,,asia_southeast,m_all,,,male,-99.0,,0.2633379,0.0,0.0,0.0,0.0,1990.0,1990.0
2563,94.0,90.0,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.2784163,0.0,0.0,0.0,0.0,1990.0,1990.0
2564,94.0,90.0,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.3086791,0.0,0.0,0.0,0.0,1990.0,1990.0
2565,94.0,90.0,,latin_america_tropical,m_all,,,male,-99.0,,0.265139,0.0,0.0,0.0,0.0,1990.0,1990.0
2566,94.0,90.0,,asia_south,m_all,,,male,-99.0,,0.2847883,0.0,0.0,0.0,0.0,1990.0,1990.0
2567,94.0,90.0,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.2681713,0.0,0.0,0.0,0.0,1990.0,1990.0
2568,94.0,90.0,,asia_east,m_all,,,male,-99.0,,0.2912284,0.0,0.0,0.0,0.0,1990.0,1990.0
2569,94.0,90.0,,north_africa_middle_east,m_all,,,male,-99.0,,0.2755303,0.0,0.0,0.0,0.0,1990.0,1990.0
2570,94.0,90.0,,australasia,m_all,,,male,-99.0,,0.2689637,0.0,0.0,0.0,0.0,1990.0,1990.0
2571,99.0,95.0,,north_africa_middle_east,m_all,,,male,-99.0,,0.3866949,0.0,0.0,0.0,0.0,1990.0,1990.0
2572,99.0,95.0,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.4171588,0.0,0.0,0.0,0.0,1990.0,1990.0
2573,99.0,95.0,,caribbean,m_all,,,male,-99.0,,0.3692816,0.0,0.0,0.0,0.0,1990.0,1990.0
2574,99.0,95.0,,latin_america_tropical,m_all,,,male,-99.0,,0.3807323,0.0,0.0,0.0,0.0,1990.0,1990.0
2575,99.0,95.0,,latin_america_andean,m_all,,,male,-99.0,,0.3694313,0.0,0.0,0.0,0.0,1990.0,1990.0
2576,99.0,95.0,,north_america_high_income,m_all,,,male,-99.0,,0.3771288,0.0,0.0,0.0,0.0,1990.0,1990.0
2577,99.0,95.0,,oceania,m_all,,,male,-99.0,,0.425994,0.0,0.0,0.0,0.0,1990.0,1990.0
2578,99.0,95.0,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.3832524,0.0,0.0,0.0,0.0,1990.0,1990.0
2579,99.0,95.0,,asia_east,m_all,,,male,-99.0,,0.4023848,0.0,0.0,0.0,0.0,1990.0,1990.0
2580,99.0,95.0,,europe_central,m_all,,,male,-99.0,,0.4137653,0.0,0.0,0.0,0.0,1990.0,1990.0
2581,99.0,95.0,,latin_america_central,m_all,,,male,-99.0,,0.3707512,0.0,0.0,0.0,0.0,1990.0,1990.0
2582,99.0,95.0,,australasia,m_all,,,male,-99.0,,0.3838837,0.0,0.0,0.0,0.0,1990.0,1990.0
2583,99.0,95.0,,europe_eastern,m_all,,,male,-99.0,,0.4132725,0.0,0.0,0.0,0.0,1990.0,1990.0
2584,99.0,95.0,,asia_pacific_high_income,m_all,,,male,-99.0,,0.3763717,0.0,0.0,0.0,0.0,1990.0,1990.0
2585,99.0,95.0,,europe_western,m_all,,,male,-99.0,,0.3883617,0.0,0.0,0.0,0.0,1990.0,1990.0
2586,99.0,95.0,,asia_central,m_all,,,male,-99.0,,0.4022973,0.0,0.0,0.0,0.0,1990.0,1990.0
2587,99.0,95.0,,asia_south,m_all,,,male,-99.0,,0.3977897,0.0,0.0,0.0,0.0,1990.0,1990.0
2588,99.0,95.0,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.3952319,0.0,0.0,0.0,0.0,1990.0,1990.0
2589,99.0,95.0,,asia_southeast,m_all,,,male,-99.0,,0.3756361,0.0,0.0,0.0,0.0,1990.0,1990.0
2590,99.0,95.0,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.3918173,0.0,0.0,0.0,0.0,1990.0,1990.0
2591,101.0,100.0,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.5454289,0.0,0.0,0.0,0.0,1990.0,1990.0
2592,101.0,100.0,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.5317348,0.0,0.0,0.0,0.0,1990.0,1990.0
2593,101.0,100.0,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.5237449,0.0,0.0,0.0,0.0,1990.0,1990.0
2594,101.0,100.0,,asia_central,m_all,,,male,-99.0,,0.535028,0.0,0.0,0.0,0.0,1990.0,1990.0
2595,101.0,100.0,,north_africa_middle_east,m_all,,,male,-99.0,,0.5245374,0.0,0.0,0.0,0.0,1990.0,1990.0
2596,101.0,100.0,,asia_pacific_high_income,m_all,,,male,-99.0,,0.5194049,0.0,0.0,0.0,0.0,1990.0,1990.0
2597,101.0,100.0,,australasia,m_all,,,male,-99.0,,0.5241625,0.0,0.0,0.0,0.0,1990.0,1990.0
2598,101.0,100.0,,asia_southeast,m_all,,,male,-99.0,,0.5178474,0.0,0.0,0.0,0.0,1990.0,1990.0
2599,101.0,100.0,,europe_central,m_all,,,male,-99.0,,0.5422677,0.0,0.0,0.0,0.0,1990.0,1990.0
2600,101.0,100.0,,europe_western,m_all,,,male,-99.0,,0.5263829,0.0,0.0,0.0,0.0,1990.0,1990.0
2601,101.0,100.0,,asia_east,m_all,,,male,-99.0,,0.5354328,0.0,0.0,0.0,0.0,1990.0,1990.0
2602,101.0,100.0,,latin_america_central,m_all,,,male,-99.0,,0.5159543,0.0,0.0,0.0,0.0,1990.0,1990.0
2603,101.0,100.0,,caribbean,m_all,,,male,-99.0,,0.5123942,0.0,0.0,0.0,0.0,1990.0,1990.0
2604,101.0,100.0,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.5295194,0.0,0.0,0.0,0.0,1990.0,1990.0
2605,101.0,100.0,,latin_america_tropical,m_all,,,male,-99.0,,0.5222918,0.0,0.0,0.0,0.0,1990.0,1990.0
2606,101.0,100.0,,latin_america_andean,m_all,,,male,-99.0,,0.514561,0.0,0.0,0.0,0.0,1990.0,1990.0
2607,101.0,100.0,,north_america_high_income,m_all,,,male,-99.0,,0.5200145,0.0,0.0,0.0,0.0,1990.0,1990.0
2608,101.0,100.0,,latin_america_southern,m_all,,,male,-99.0,,0.5342658,0.0,0.0,0.0,0.0,1990.0,1990.0
2609,101.0,100.0,,oceania,m_all,,,male,-99.0,,0.5538635,0.0,0.0,0.0,0.0,1990.0,1990.0
2610,101.0,100.0,,asia_south,m_all,,,male,-99.0,,0.5334588,0.0,0.0,0.0,0.0,1990.0,1990.0
2611,0.0,0.0,,oceania,m_all,,,male,-99.0,,0.0549699,0.0,0.0,0.0,0.0,2005.0,2005.0
2612,0.0,0.0,,latin_america_central,m_all,,,male,-99.0,,0.0211124,0.0,0.0,0.0,0.0,2005.0,2005.0
2613,0.0,0.0,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.120622,0.0,0.0,0.0,0.0,2005.0,2005.0
2614,0.0,0.0,,latin_america_tropical,m_all,,,male,-99.0,,0.0267884,0.0,0.0,0.0,0.0,2005.0,2005.0
2615,0.0,0.0,,latin_america_andean,m_all,,,male,-99.0,,0.0305504,0.0,0.0,0.0,0.0,2005.0,2005.0
2616,0.0,0.0,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0486925,0.0,0.0,0.0,0.0,2005.0,2005.0
2617,0.0,0.0,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.082891,0.0,0.0,0.0,0.0,2005.0,2005.0
2618,0.0,0.0,,caribbean,m_all,,,male,-99.0,,0.0391144,0.0,0.0,0.0,0.0,2005.0,2005.0
2619,0.0,0.0,,asia_south,m_all,,,male,-99.0,,0.0613252,0.0,0.0,0.0,0.0,2005.0,2005.0
2620,0.0,0.0,,europe_central,m_all,,,male,-99.0,,0.0087667,0.0,0.0,0.0,0.0,2005.0,2005.0
2621,0.0,0.0,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.1202299,0.0,0.0,0.0,0.0,2005.0,2005.0
2622,0.0,0.0,,north_america_high_income,m_all,,,male,-99.0,,0.0074057,0.0,0.0,0.0,0.0,2005.0,2005.0
2623,0.0,0.0,,north_africa_middle_east,m_all,,,male,-99.0,,0.0392971,0.0,0.0,0.0,0.0,2005.0,2005.0
2624,0.0,0.0,,australasia,m_all,,,male,-99.0,,0.0053131,0.0,0.0,0.0,0.0,2005.0,2005.0
2625,0.0,0.0,,asia_central,m_all,,,male,-99.0,,0.0389398,0.0,0.0,0.0,0.0,2005.0,2005.0
2626,0.0,0.0,,europe_eastern,m_all,,,male,-99.0,,0.0144209,0.0,0.0,0.0,0.0,2005.0,2005.0
2627,0.0,0.0,,asia_southeast,m_all,,,male,-99.0,,0.0308316,0.0,0.0,0.0,0.0,2005.0,2005.0
2628,0.0,0.0,,latin_america_southern,m_all,,,male,-99.0,,0.01384,0.0,0.0,0.0,0.0,2005.0,2005.0
2629,0.0,0.0,,asia_pacific_high_income,m_all,,,male,-99.0,,0.003303,0.0,0.0,0.0,0.0,2005.0,2005.0
2630,0.0,0.0,,europe_western,m_all,,,male,-99.0,,0.0044268,0.0,0.0,0.0,0.0,2005.0,2005.0
2631,4.0,1.0,,caribbean,m_all,,,male,-99.0,,0.0020963,0.0,0.0,0.0,0.0,2005.0,2005.0
2632,4.0,1.0,,europe_central,m_all,,,male,-99.0,,0.0004474,0.0,0.0,0.0,0.0,2005.0,2005.0
2633,4.0,1.0,,latin_america_andean,m_all,,,male,-99.0,,0.0026981,0.0,0.0,0.0,0.0,2005.0,2005.0
2634,4.0,1.0,,north_africa_middle_east,m_all,,,male,-99.0,,0.002644,0.0,0.0,0.0,0.0,2005.0,2005.0
2635,4.0,1.0,,australasia,m_all,,,male,-99.0,,0.0002841,0.0,0.0,0.0,0.0,2005.0,2005.0
2636,4.0,1.0,,asia_southeast,m_all,,,male,-99.0,,0.0024075,0.0,0.0,0.0,0.0,2005.0,2005.0
2637,4.0,1.0,,asia_south,m_all,,,male,-99.0,,0.0037316,0.0,0.0,0.0,0.0,2005.0,2005.0
2638,4.0,1.0,,latin_america_tropical,m_all,,,male,-99.0,,0.0008129,0.0,0.0,0.0,0.0,2005.0,2005.0
